X,Y,Z
559.6667,126.2113,256.8599
559.6495,126.2229,256.8711
559.6338,126.2338,256.8811
559.6187,126.2448,256.8903
559.6058,126.2544,256.898
559.5913,126.2669,256.9064
559.5778,126.2782,256.9143
559.5635,126.2897,256.9229
559.5479,126.303,256.9325
559.5331,126.316,256.9417
559.5237,126.3235,256.9496
559.5137,126.3313,256.958
559.5025,126.3393,256.9669
559.492,126.3489,256.9755
559.4844,126.3625,256.9834
559.4769,126.3757,256.9905
559.4689,126.3894,256.9971
559.4597,126.4049,257.0043
559.4517,126.4184,257.0104
559.4415,126.4359,257.018
559.4334,126.4502,257.024
559.4249,126.4653,257.0313
559.4172,126.4788,257.0379
559.4097,126.4913,257.0445
559.4015,126.5043,257.0515
559.3926,126.5183,257.0591
559.3849,126.5305,257.0658
559.3762,126.5447,257.0731
559.368,126.5582,257.0797
559.361,126.573,257.0848
559.3529,126.5908,257.0906
559.3466,126.6055,257.095
559.3384,126.6241,257.1005
559.3314,126.6399,257.1052
559.3234,126.6581,257.1105
559.3167,126.6746,257.1147
559.3105,126.6893,257.1187
559.3027,126.7038,257.1234
559.2925,126.7195,257.1294
559.2819,126.7285,257.1356
559.2693,126.7381,257.1429
559.2583,126.7429,257.1497
559.2472,126.7473,257.1564
559.2388,126.7488,257.1609
559.2307,126.7503,257.1654
559.222,126.7523,257.1709
559.2131,126.7549,257.1765
559.2063,126.7586,257.181
559.1975,126.7632,257.1867
559.1875,126.7683,257.193
559.176,126.7748,257.2002
559.163,126.7826,257.2084
559.1503,126.7914,257.2166
559.137,126.8014,257.2251
559.1227,126.8128,257.2342
559.1097,126.8236,257.2424
559.0967,126.8358,257.2501
559.0856,126.8472,257.2565
559.071,126.8591,257.2651
559.0556,126.8707,257.2742
559.0453,126.8793,257.2803
559.0345,126.8884,257.2867
559.0236,126.8951,257.294
559.0121,126.9018,257.3016
559.0015,126.9133,257.3092
558.9904,126.9254,257.317
558.979,126.9374,257.3243
558.9662,126.9498,257.333
558.9553,126.959,257.3413
558.943,126.969,257.3503
558.9298,126.9794,257.3597
558.9154,126.9911,257.3699
558.9039,127.0004,257.378
558.8911,127.0109,257.387
558.8801,127.0238,257.3941
558.8715,127.0372,257.3992
558.8617,127.0531,257.405
558.8503,127.0697,257.412
558.8388,127.0836,257.4196
558.8262,127.0982,257.4283
558.8148,127.1135,257.436
558.8049,127.1309,257.4424
558.7935,127.1511,257.4495
558.7826,127.1701,257.4563
558.7714,127.19,257.4633
558.7616,127.208,257.4695
558.7505,127.2288,257.4765
558.7419,127.2471,257.4817
558.7289,127.2702,257.4901
558.7224,127.2807,257.4945
558.7119,127.2936,257.5005
558.7017,127.3058,257.5063
558.6906,127.3195,257.513
558.6819,127.3303,257.5181
558.6704,127.3444,257.525
558.6564,127.3519,257.5348
558.6429,127.3577,257.5447
558.6232,127.3615,257.5603
558.6088,127.3666,257.5717
558.5974,127.373,257.5809
558.5839,127.3804,257.5913
558.5692,127.3884,257.6025
558.5544,127.394,257.6135
558.5397,127.4017,257.6241
558.5276,127.4156,257.6324
558.5157,127.4294,257.6407
558.5034,127.4438,257.6494
558.4926,127.4568,257.6568
558.4813,127.4704,257.6645
558.4696,127.4835,257.6725
558.4572,127.4973,257.6809
558.4438,127.5121,257.69
558.4324,127.5255,257.6978
558.4244,127.5407,257.7041
558.4172,127.555,257.7094
558.4102,127.5697,257.7138
558.4023,127.5845,257.7186
558.3944,127.5964,257.723
558.3879,127.605,257.7272
558.3799,127.6148,257.7327
558.3704,127.6266,257.7397
558.3609,127.6382,257.7467
558.3507,127.651,257.7543
558.3419,127.662,257.7608
558.3324,127.6774,257.7677
558.3229,127.6928,257.7744
558.3141,127.7075,257.7807
558.3035,127.7253,257.7881
558.2955,127.7397,257.7938
558.2861,127.757,257.8003
558.2786,127.7715,257.8055
558.2697,127.7825,257.8111
558.2593,127.7905,257.8174
558.2507,127.7965,257.8228
558.2404,127.8032,257.8293
558.2297,127.8071,257.8363
558.2192,127.8105,257.8433
558.2084,127.8146,257.8492
558.1974,127.8188,257.8547
558.1887,127.8221,257.8587
558.1787,127.8272,257.8632
558.1705,127.8345,257.8665
558.1625,127.8418,257.8693
558.1537,127.8502,257.8726
558.1437,127.8597,257.876
558.1339,127.869,257.8795
558.124,127.8811,257.8837
558.1152,127.8925,257.8876
558.1035,127.903,257.8933
558.0912,127.9123,257.8997
558.0783,127.9174,257.9081
558.0639,127.9236,257.9185
558.05,127.9299,257.9293
558.0355,127.9357,257.9398
558.0195,127.9416,257.9509
558.0066,127.9464,257.9598
557.991,127.9544,257.9708
557.9797,127.9626,257.979
557.9667,127.9768,257.9889
557.9553,127.9918,257.998
557.9446,128.0081,258.006
557.9333,128.0257,258.0145
557.9225,128.0425,258.0226
557.9115,128.0599,258.0307
557.9002,128.0777,258.0388
557.8895,128.0949,258.0466
557.8785,128.1159,258.0545
557.8691,128.1354,258.0612
557.8602,128.155,258.0675
557.8511,128.1732,258.0737
557.8422,128.1908,258.08
557.8326,128.2107,258.0876
557.8229,128.2276,258.0947
557.8134,128.2394,258.1002
557.8027,128.2495,258.1077
557.7927,128.2582,258.1148
557.7805,128.2675,258.1236
557.7688,128.2779,258.1318
557.7581,128.2885,258.1392
557.7459,128.3039,258.148
557.7344,128.3183,258.1564
557.7183,128.3369,258.1683
557.7056,128.3518,258.1777
557.6925,128.3667,258.1873
557.6816,128.3766,258.1946
557.6705,128.3861,258.202
557.6553,128.3958,258.2128
557.6412,128.404,258.2229
557.6288,128.4089,258.2318
557.6152,128.4137,258.2421
557.6012,128.4184,258.2534
557.5853,128.4246,258.2665
557.5702,128.4308,258.2792
557.5545,128.4344,258.2931
557.5391,128.4386,258.3065
557.5249,128.4453,258.3173
557.5092,128.4547,258.3291
557.4972,128.4632,258.3379
557.4819,128.4749,258.3486
557.4686,128.4857,258.3575
557.4533,128.4978,258.3679
557.437,128.5107,258.379
557.4225,128.5226,258.3889
557.4103,128.5327,258.3973
557.3986,128.5422,258.4058
557.3885,128.5495,258.4138
557.3779,128.5557,258.4232
557.3701,128.5624,258.4301
557.362,128.5711,258.4377
557.3525,128.5812,258.446
557.3438,128.5905,258.4533
557.3352,128.6039,258.4598
557.3251,128.6198,258.4671
557.3156,128.6347,258.4739
557.3063,128.6467,258.4789
557.2972,128.6583,258.4837
557.287,128.6716,258.489
557.2799,128.6819,258.4929
557.2714,128.6964,258.4982
557.2655,128.708,258.502
557.2593,128.7212,258.5062
557.2537,128.7333,258.5101
557.2476,128.7461,258.5144
557.2417,128.7589,258.5186
557.2329,128.7783,258.525
557.2246,128.7966,258.5311
557.2156,128.8158,258.5376
557.2051,128.8282,258.5448
557.1934,128.8417,258.5528
557.1807,128.8546,258.5622
557.1671,128.8689,258.5723
557.1578,128.879,258.5794
557.145,128.8919,258.5894
557.1317,128.9043,258.5998
557.1193,128.9156,258.6096
557.1077,128.9262,258.619
557.096,128.9385,258.6277
557.0838,128.9521,258.6364
557.074,128.9638,258.6432
557.0606,128.9731,258.652
557.0439,128.9823,258.663
557.0228,128.9906,258.6774
557.0122,128.9964,258.685
557.0006,129.0048,258.6939
556.9893,129.0135,258.7024
556.9776,129.0226,258.711
556.9662,129.032,258.7192
556.9572,129.0425,258.7258
556.9473,129.056,258.7331
556.9371,129.0631,258.7407
556.9258,129.0706,258.7493
556.9135,129.0776,258.7586
556.8998,129.0857,258.7687
556.8854,129.0947,258.7793
556.8714,129.1045,258.7898
556.8601,129.118,258.7979
556.85,129.133,258.8052
556.8397,129.1486,258.8127
556.8293,129.1645,258.82
556.8186,129.1812,258.8277
556.8072,129.1994,258.8358
556.7973,129.2158,258.843
556.7859,129.2354,258.8511
556.7733,129.2474,258.8556
556.7577,129.2592,258.8603
556.7441,129.2702,258.8669
556.731,129.2814,258.8739
556.7159,129.2951,258.8829
556.7029,129.3067,258.8914
556.6901,129.3185,258.8998
556.6794,129.3361,258.9086
556.6692,129.3511,258.917
556.6523,129.3723,258.9306
556.6454,129.3789,258.9358
556.6364,129.3872,258.9424
556.6267,129.3952,258.9495
556.616,129.4042,258.9575
556.6047,129.4136,258.9658
556.5934,129.4251,258.9746
556.5828,129.4377,258.9835
556.5713,129.4516,258.9926
556.5585,129.4668,259.0025
556.5482,129.4805,259.0105
556.5362,129.497,259.0199
556.5275,129.5138,259.026
556.5186,129.5292,259.0321
556.508,129.5445,259.0393
556.4961,129.5579,259.047
556.4825,129.5697,259.0556
556.4668,129.5842,259.0661
556.4537,129.5965,259.0749
556.441,129.612,259.0838
556.4294,129.6262,259.0919
556.4192,129.64,259.099
556.4103,129.6536,259.1054
556.4014,129.6703,259.1125
556.392,129.6863,259.1198
556.3813,129.7034,259.1282
556.3703,129.7188,259.1376
556.359,129.7343,259.1474
556.3483,129.7492,259.1565
556.3381,129.7632,259.1653
556.3276,129.7771,259.1744
556.3162,129.7925,259.1844
556.3069,129.8054,259.1925
556.2957,129.8198,259.2024
556.2827,129.8348,259.2141
556.272,129.8476,259.2238
556.2595,129.8627,259.2352
556.2489,129.8764,259.2447
556.2371,129.8914,259.2553
556.2293,129.8987,259.2615
556.2218,129.9057,259.2676
556.2125,129.9142,259.2755
556.2018,129.9242,259.2847
556.1904,129.9351,259.2947
556.1768,129.9477,259.3067
556.1665,129.9573,259.3157
556.1539,129.9706,259.327
556.1428,129.9827,259.337
556.1309,129.9961,259.3479
556.1203,130.0091,259.3575
556.1095,130.0228,259.3672
556.0956,130.0359,259.3771
556.08,130.0501,259.3885
556.0647,130.063,259.4003
556.0477,130.0784,259.4142
556.0316,130.0938,259.4279
556.0191,130.1059,259.4388
556.004,130.1194,259.4521
555.9877,130.1329,259.4665
555.9714,130.1384,259.4796
555.9545,130.1419,259.4931
555.9352,130.1451,259.5092
555.9189,130.147,259.5231
555.9025,130.1493,259.5371
555.8889,130.1576,259.5475
555.8763,130.1668,259.5571
555.862,130.1785,259.568
555.8497,130.1837,259.5778
555.838,130.1897,259.5875
555.8281,130.1973,259.5961
555.8154,130.2075,259.6066
555.8036,130.2172,259.6159
555.7916,130.2281,259.6251
555.7795,130.2395,259.6342
555.7684,130.2504,259.6423
555.7592,130.2647,259.6494
555.7495,130.2798,259.6567
555.7388,130.2915,259.6637
555.7265,130.3052,259.6718
555.7155,130.3179,259.6792
555.7048,130.3306,259.6863
555.6932,130.3447,259.694
555.6814,130.3596,259.7018
555.6717,130.3727,259.7085
555.6613,130.3878,259.7162
555.649,130.4049,259.7255
555.6392,130.4182,259.733
555.6253,130.425,259.7427
555.613,130.4321,259.7514
555.6017,130.4414,259.7603
555.5911,130.4503,259.7689
555.5792,130.4608,259.779
555.5654,130.4732,259.791
555.555,130.4807,259.7988
555.5449,130.4842,259.8044
555.5361,130.4885,259.8105
555.532,130.4936,259.8164
555.5313,130.4986,259.8208
555.5337,130.5036,259.8242
555.5294,130.5084,259.8302
555.5246,130.5122,259.8358
555.5187,130.5197,259.8428
555.5134,130.5274,259.8492
555.5094,130.535,259.8542
555.5048,130.543,259.8596
555.4996,130.5509,259.8652
555.4922,130.5601,259.8719
555.4833,130.5701,259.8792
555.4712,130.5824,259.8884
555.4624,130.5912,259.8951
555.45,130.6024,259.9046
555.4376,130.6142,259.9142
555.4253,130.6268,259.9236
555.4121,130.6405,259.9337
555.3996,130.6536,259.9433
555.3879,130.6636,259.9522
555.3772,130.6716,259.9606
555.3673,130.6785,259.9675
555.3564,130.686,259.975
555.3462,130.6934,259.9817
555.3369,130.7006,259.9876
555.3276,130.7087,259.9938
555.3171,130.719,260.0008
555.3077,130.7297,260.0073
555.2968,130.7415,260.0148
555.2848,130.7543,260.0231
555.273,130.7673,260.0315
555.261,130.7807,260.0398
555.2472,130.7963,260.0495
555.2361,130.8095,260.0573
555.2222,130.8264,260.0671
555.2122,130.8398,260.074
555.1996,130.8562,260.0825
555.188,130.8703,260.0904
555.1739,130.8842,260.1002
555.1567,130.899,260.1124
555.1416,130.9128,260.1228
555.127,130.9258,260.1325
555.111,130.9397,260.1431
555.0958,130.9499,260.1542
555.0789,130.9604,260.1668
555.0597,130.9717,260.1801
555.0415,130.9827,260.1926
555.0191,130.9966,260.2077
555.0051,131.0052,260.2172
554.9883,131.018,260.2285
554.974,131.0303,260.238
554.9605,131.0467,260.2471
554.9488,131.0617,260.2549
554.9362,131.0779,260.2632
554.9212,131.0971,260.2732
554.9089,131.1124,260.2812
554.8949,131.1289,260.2901
554.8795,131.1473,260.2996
554.8658,131.1644,260.308
554.8527,131.1862,260.3165
554.8434,131.2036,260.3223
554.8347,131.2213,260.3276
554.8246,131.2405,260.334
554.8144,131.2592,260.3405
554.8025,131.2796,260.3483
554.7915,131.2944,260.3562
554.7784,131.3099,260.3658
554.7638,131.3238,260.3771
554.7497,131.3375,260.3879
554.7352,131.3519,260.3991
554.7194,131.3658,260.4113
554.7035,131.3803,260.4236
554.6897,131.3951,260.4351
554.6755,131.4098,260.447
554.6599,131.4256,260.4598
554.6454,131.4395,260.4716
554.6314,131.4516,260.4828
554.614,131.464,260.4973
554.6007,131.4734,260.5079
554.5867,131.4834,260.5193
554.5709,131.4947,260.5317
554.5578,131.5043,260.5424
554.547,131.513,260.5512
554.5359,131.523,260.5602
554.5269,131.5324,260.5673
554.5179,131.5455,260.5742
554.5063,131.5641,260.583
554.4996,131.5749,260.5881
554.4901,131.5905,260.5955
554.4802,131.6073,260.603
554.4692,131.626,260.6111
554.4581,131.6452,260.6195
554.4496,131.6621,260.6257
554.4409,131.6796,260.6322
554.4305,131.6981,260.6398
554.4213,131.7154,260.6464
554.4122,131.7336,260.6528
554.4012,131.7491,260.6606
554.39,131.7624,260.6683
554.3757,131.7756,260.6787
554.3616,131.788,260.6893
554.3491,131.7979,260.6983
554.3326,131.8095,260.7101
554.3174,131.8184,260.7209
554.2997,131.831,260.7334
554.2863,131.8418,260.743
554.2687,131.8557,260.7558
554.2555,131.8661,260.7651
554.2404,131.8779,260.7759
554.2262,131.8876,260.7853
554.2089,131.8978,260.796
554.1979,131.906,260.8029
554.184,131.9156,260.8116
554.1684,131.9191,260.8213
554.1498,131.9261,260.8335
554.134,131.9344,260.8443
554.1196,131.9455,260.8544
554.1091,131.9545,260.862
554.0954,131.967,260.8719
554.0834,131.9771,260.8806
554.0697,131.9881,260.8903
554.0568,131.9987,260.8997
554.0452,132.0063,260.908
554.0353,132.0105,260.9149
554.0251,132.0153,260.9218
554.0164,132.0198,260.9278
554.0079,132.0248,260.9338
554.0009,132.0299,260.9389
553.9938,132.0361,260.944
553.9874,132.0463,260.949
553.9811,132.0571,260.9539
553.9755,132.0674,260.9583
553.9691,132.0801,260.9633
553.9625,132.0936,260.9684
553.9562,132.1072,260.9733
553.9496,132.1167,260.9767
553.9425,132.1247,260.9808
553.9297,132.136,260.9906
553.9168,132.15,260.9994
553.9111,132.1577,261.0031
553.9021,132.1701,261.0087
553.8931,132.1849,261.0152
553.8842,132.2003,261.022
553.875,132.2187,261.0296
553.8665,132.2374,261.0369
553.8575,132.2594,261.045
553.8526,132.2806,261.05
553.8481,132.3009,261.0548
553.843,132.3211,261.0603
553.8388,132.343,261.0652
553.8359,132.3654,261.0691
553.8309,132.3882,261.0749
553.8256,132.4066,261.0806
553.8179,132.4234,261.0883
553.8046,132.4337,261.0988
553.7896,132.4432,261.1111
553.7722,132.454,261.128
553.7571,132.4644,261.144
553.743,132.4747,261.1599
553.7314,132.4854,261.1752
553.7206,132.4966,261.1891
553.7126,132.5071,261.1986
553.7183,132.5192,261.2058
553.7274,132.5298,261.2111
553.7291,132.5411,261.2202
553.7286,132.5508,261.2297
553.7254,132.5578,261.2387
553.7225,132.5648,261.2476
553.7196,132.5721,261.2565
553.7125,132.5802,261.2665
553.705,132.5877,261.2752
553.6943,132.5963,261.2842
553.6831,132.6056,261.2928
553.6707,132.6159,261.3018
553.6537,132.633,261.3134
553.6432,132.6451,261.3205
553.6326,132.6587,261.3275
553.6224,132.6738,261.3342
553.61,132.6935,261.3421
553.5995,132.7108,261.3486
553.5888,132.729,261.3551
553.5811,132.7475,261.3586
553.5696,132.7688,261.3645
553.5586,132.7846,261.3707
553.5452,132.8034,261.378
553.5319,132.8216,261.3852
553.519,132.8398,261.3919
553.5082,132.8542,261.3977
553.4935,132.8715,261.4058
553.4812,132.8867,261.4122
553.4703,132.9006,261.4177
553.4582,132.9182,261.4225
553.4449,132.9367,261.4283
553.4316,132.9548,261.4351
553.4205,132.9728,261.4402
553.408,132.9933,261.4464
553.3982,133.0077,261.4519
553.385,133.0264,261.4596
553.3707,133.0456,261.4681
553.3547,133.0718,261.4789
553.3442,133.0861,261.4866
553.3347,133.0984,261.4939
553.3208,133.1137,261.505
553.3069,133.1266,261.5164
553.2874,133.1391,261.5326
553.2709,133.1519,261.5482
553.2551,133.1651,261.5645
553.2401,133.1761,261.5803
553.2263,133.1909,261.5964
553.2131,133.2069,261.6121
553.1967,133.2207,261.6289
553.1827,133.2363,261.6449
553.1702,133.2525,261.6595
553.1558,133.2707,261.673
553.1422,133.2918,261.6847
553.1299,133.312,261.6945
553.1167,133.3314,261.7043
553.1045,133.3527,261.7127
553.0926,133.3737,261.7205
553.0769,133.394,261.731
553.062,133.4142,261.7403
553.048,133.4341,261.7488
553.0368,133.451,261.7552
553.0244,133.4694,261.763
553.0116,133.4884,261.7717
553.0021,133.5065,261.7787
552.9914,133.5258,261.7869
552.9796,133.5453,261.7965
552.9658,133.5667,261.8079
552.9548,133.5854,261.8174
552.9464,133.6029,261.8251
552.9348,133.6228,261.8361
552.9223,133.6425,261.8483
552.9117,133.6632,261.8597
552.9005,133.6811,261.871
552.8881,133.6984,261.883
552.8807,133.7178,261.8899
552.8731,133.7368,261.897
552.8641,133.7569,261.9053
552.8566,133.7792,261.9122
552.8498,133.7996,261.9183
552.8395,133.8251,261.9276
552.8323,133.8416,261.9341
552.8229,133.8627,261.9424
552.8153,133.8834,261.9492
552.8059,133.9062,261.9577
552.7964,133.9267,261.9665
552.7881,133.9492,261.9741
552.7805,133.9687,261.981
552.7705,133.9906,261.9903
552.7614,134.0078,261.9996
552.7521,134.0229,262.0092
552.7374,134.0382,262.024
552.7231,134.0534,262.0384
552.7123,134.0652,262.0495
552.6954,134.0806,262.0648
552.6797,134.0952,262.0787
552.6642,134.1109,262.0925
552.6373,134.1333,262.1178
552.6269,134.1373,262.1266
552.6177,134.1409,262.1344
552.598,134.1476,262.153
552.5809,134.1558,262.1682
552.5641,134.1677,262.1815
552.5434,134.1809,262.1969
552.5286,134.1947,262.2079
552.5168,134.2108,262.2169
552.5038,134.2308,262.2281
552.4922,134.2504,262.2387
552.4805,134.2735,262.2497
552.4732,134.2939,262.257
552.4637,134.3181,262.2672
552.4538,134.344,262.2778
552.4418,134.3885,262.2915
552.4377,134.4038,262.2961
552.4333,134.4196,262.3013
552.4263,134.4426,262.309
552.4176,134.4704,262.3185
552.411,134.4915,262.3257
552.4045,134.5175,262.3336
552.3973,134.5419,262.3427
552.3887,134.5692,262.3541
552.3822,134.595,262.364
552.3741,134.6138,262.3775
552.3618,134.6349,262.3959
552.3483,134.654,262.4152
552.3358,134.6716,262.4335
552.3263,134.6886,262.4492
552.3126,134.7076,262.4683
552.299,134.7251,262.4867
552.2869,134.7414,262.5044
552.2777,134.7536,262.5198
552.2652,134.7629,262.5369
552.2513,134.7729,262.5538
552.2383,134.7863,262.5697
552.2254,134.8039,262.585
552.2102,134.8263,262.6016
552.1931,134.8523,262.6193
552.1796,134.8737,262.6326
552.1661,134.8958,262.6454
552.1515,134.9169,262.659
552.1395,134.9412,262.6706
552.1278,134.9658,262.6825
552.1146,134.9899,262.6968
552.1063,135.0083,262.7061
552.0945,135.0266,262.7183
552.0807,135.0428,262.7323
552.0635,135.0583,262.7499
552.049,135.0735,262.7652
552.0333,135.0879,262.7816
552.0172,135.1039,262.7986
552.0073,135.1243,262.8103
551.9948,135.1463,262.8248
551.9819,135.1701,262.8397
551.9713,135.1922,262.852
551.9597,135.2167,262.8638
551.951,135.2389,262.872
551.9423,135.2609,262.88
551.9315,135.2836,262.8897
551.9146,135.3091,262.903
551.8993,135.3315,262.9131
551.8831,135.3557,262.9225
551.869,135.3774,262.9294
551.8523,135.3977,262.9392
551.8358,135.4203,262.9481
551.8221,135.4412,262.9549
551.8057,135.4635,262.964
551.7924,135.4845,262.9701
551.7777,135.5069,262.9771
551.7629,135.5278,262.9847
551.7465,135.5539,262.9909
551.7362,135.5671,262.9959
551.7192,135.588,263.0051
551.702,135.6078,263.0156
551.6885,135.6272,263.0224
551.6716,135.6484,263.0328
551.6573,135.6668,263.0426
551.6467,135.6821,263.0511
551.6346,135.6979,263.0651
551.6161,135.7116,263.0835
551.5974,135.7221,263.1011
551.58,135.7295,263.1177
551.563,135.7344,263.1346
551.5424,135.7383,263.1547
551.5262,135.7461,263.168
551.5132,135.7575,263.1767
551.4984,135.7713,263.1876
551.4816,135.789,263.2008
551.4641,135.8091,263.2148
551.4486,135.8305,263.227
551.4357,135.8519,263.2368
551.4205,135.8756,263.2491
551.4054,135.8997,263.2621
551.3943,135.9256,263.2721
551.3851,135.9524,263.2818
551.3763,135.9767,263.2925
551.3653,136.0053,263.3056
551.3144,136.1809,263.3636
551.3008,136.1807,263.3792
551.2162,136.2861,263.4837
551.1786,136.4516,263.5506
551.0698,136.6476,263.7306
551.0439,136.7485,263.7751
550.9309,136.8437,263.9312
550.9019,136.9977,263.9661
550.7798,137.2402,264.1261
550.6896,137.4726,264.242
550.6018,137.5774,264.3395
